station_id,station_name,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type,hidden_demand_score,hidden_demand_label,confidence,primary_evidence,uses_visual_reasoning,uses_mobility_subway_reasoning,uses_temporal_reasoning,explanation,risk_note,_raw_output,_condition,_model,_station_id,_station_name,_error
2617,새절(신사),images/station_tiles/satellite/2617_새절(신사).png,images/station_tiles/satellite/2617_새절(신사).png,0.4752517849972031,0.5406530791146176,0.6009144051753194,0.7639124320079944,0.3269230769230769,0.3326818065481394,0.5406530791146176,normal,2.0,low,4.0,mobility_subway,False,True,True,"The station shows only a modest mismatch between mobility demand and observed subway activity: mobility is moderate while subway activity is slightly higher than mobility would suggest, which does not strongly indicate hidden unmet transit demand. The hidden gap score is somewhat elevated and temporal activity is high, but the visual morphology score is low and the station is classified as normal, so the overall evidence points to limited hidden demand rather than a strong latent transit market.","This inference relies on station-level scores only, so the true demand pattern could be obscured by network effects, transfer behavior, or measurement noise.","{
  ""station_name"": ""새절(신사)"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows only a modest mismatch between mobility demand and observed subway activity: mobility is moderate while subway activity is slightly higher than mobility would suggest, which does not strongly indicate hidden unmet transit demand. The hidden gap score is somewhat elevated and temporal activity is high, but the visual morphology score is low and the station is classified as normal, so the overall evidence points to limited hidden demand rather than a strong latent transit market."",
  ""risk_note"": ""This inference relies on station-level scores only, so the true demand pattern could be obscured by network effects, transfer behavior, or measurement noise.""
}",tabular_only,gpt-5.4-mini,2617,새절(신사),
2516,발산,images/station_tiles/satellite/2516_발산.png,images/station_tiles/satellite/2516_발산.png,0.518034333510175,0.5185185185185185,0.6030065741862033,0.9289438404775887,0.20192307692307693,0.3073910887393377,0.5185185185185185,mobility_high_subway_low,2.0,low,2.0,visual,True,False,False,"The image shows a fairly dense urban residential fabric with mid-rise apartment blocks, local streets, and some open plots, which suggests ordinary neighborhood activity, but not a strong sign of unmet transit demand by itself. There is no visible evidence here of a major activity generator or a clear spatial mismatch that would imply people are relying on non-subway travel at unusually high levels. With only satellite morphology and no subway usage data, the case for hidden public-transit demand is weak.","This inference is limited because visual density can overstate mobility demand, and the image provides no direct evidence about actual subway ridership or travel patterns.","{""station_name"":""발산"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a fairly dense urban residential fabric with mid-rise apartment blocks, local streets, and some open plots, which suggests ordinary neighborhood activity, but not a strong sign of unmet transit demand by itself. There is no visible evidence here of a major activity generator or a clear spatial mismatch that would imply people are relying on non-subway travel at unusually high levels. With only satellite morphology and no subway usage data, the case for hidden public-transit demand is weak."",""risk_note"":""This inference is limited because visual density can overstate mobility demand, and the image provides no direct evidence about actual subway ridership or travel patterns.""}",image_only,gpt-5.4-mini,2516,발산,
2522,오목교(목동운동장앞),images/station_tiles/satellite/2522_오목교(목동운동장앞).png,images/station_tiles/satellite/2522_오목교(목동운동장앞).png,0.5534047805646101,0.519833442910366,0.5978097265404568,0.8403497413630148,0.23076923076923078,0.2859423406702397,0.519833442910366,normal,2.0,low,2.0,visual,True,False,False,"The image shows a dense urban neighborhood with many mid-rise buildings, major roads, and nearby sports/park facilities, which suggests local activity and some transit need. However, based on visual morphology alone there is no clear sign of a strong mismatch between neighborhood demand and subway provision, and the presence of an established station area likely already captures much of the demand. So hidden public-transit demand appears limited from this image.","This is a low-confidence visual inference because no actual ridership, land-use, or temporal activity data are provided, so hidden demand could be under- or overestimated.","{""station_name"":""오목교(목동운동장앞)"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a dense urban neighborhood with many mid-rise buildings, major roads, and nearby sports/park facilities, which suggests local activity and some transit need. However, based on visual morphology alone there is no clear sign of a strong mismatch between neighborhood demand and subway provision, and the presence of an established station area likely already captures much of the demand. So hidden public-transit demand appears limited from this image."",""risk_note"":""This is a low-confidence visual inference because no actual ridership, land-use, or temporal activity data are provided, so hidden demand could be under- or overestimated.""}",image_only,gpt-5.4-mini,2522,오목교(목동운동장앞),
2617,새절(신사),images/station_tiles/satellite/2617_새절(신사).png,images/station_tiles/satellite/2617_새절(신사).png,0.4752517849972031,0.5406530791146176,0.6009144051753194,0.7639124320079944,0.3269230769230769,0.3326818065481394,0.5406530791146176,normal,2.0,low,3.0,mixed,True,True,True,"The station shows a noticeable mobility-minus-subway gap and a high temporal activity score, which suggests some demand may be present beyond what is captured by observed subway use. However, the observed subway activity is not especially low relative to mobility, the mobility score itself is only moderate, and the visual morphology is dominated by dense residential fabric rather than a clearly transit-underserved activity center. Overall, this looks more like a normal residential station with some mismatch than a strong hidden-demand case.","The inference is limited by aggregate scores and a single satellite view, so local bus use, feeder access, and time-of-day patterns may be misrepresented.","{""station_name"":""새절(신사)"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":3,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows a noticeable mobility-minus-subway gap and a high temporal activity score, which suggests some demand may be present beyond what is captured by observed subway use. However, the observed subway activity is not especially low relative to mobility, the mobility score itself is only moderate, and the visual morphology is dominated by dense residential fabric rather than a clearly transit-underserved activity center. Overall, this looks more like a normal residential station with some mismatch than a strong hidden-demand case."",""risk_note"":""The inference is limited by aggregate scores and a single satellite view, so local bus use, feeder access, and time-of-day patterns may be misrepresented.""}",naive_multimodal,gpt-5.4-mini,2617,새절(신사),
424,명동,images/station_tiles/satellite/424_명동.png,images/station_tiles/satellite/424_명동.png,0.6037996718211065,0.06004821389436774,0.5959619465261267,0.6873834336905554,0.11538461538461539,0.273122264292377,0.06004821389436774,normal,2.0,low,2.0,visual,True,False,False,"The image shows a dense, built-up urban area adjacent to substantial hillside/green space, suggesting some local activity and foot movement potential, but there is no direct evidence here of a strong mismatch between mobility demand and subway use. Because this is image-only, I cannot verify passenger volumes, station access constraints, or whether transit demand is being suppressed by poor subway usage; the visible morphology alone does not support a strong hidden-demand conclusion.","This inference is limited by the lack of observed subway ridership or time-based movement data, so visual density could be misleading.","{""station_name"":""명동"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a dense, built-up urban area adjacent to substantial hillside/green space, suggesting some local activity and foot movement potential, but there is no direct evidence here of a strong mismatch between mobility demand and subway use. Because this is image-only, I cannot verify passenger volumes, station access constraints, or whether transit demand is being suppressed by poor subway usage; the visible morphology alone does not support a strong hidden-demand conclusion."",""risk_note"":""This inference is limited by the lack of observed subway ridership or time-based movement data, so visual density could be misleading.""}",image_only,gpt-5.4-mini,424,명동,
2525,영등포시장,images/station_tiles/satellite/2525_영등포시장.png,images/station_tiles/satellite/2525_영등포시장.png,0.457858934563542,0.5204909051062897,0.5922674057008883,0.9267139536012138,0.125,0.3350535690832928,0.5204909051062897,normal,2.0,low,4.0,mixed,True,True,True,"The evidence suggests limited hidden demand: mobility is moderate, observed subway use is also moderate-to-high, and the reconstructed hidden-demand signal is only middling. Although the mobility-minus-subway gap is positive, it is not large enough to clearly indicate strong unmet transit demand, especially for a normal station type. Temporal activity is very high, which may indicate active local movement, but the subway usage is not low enough relative to mobility to justify a high hidden-demand classification. The low visual morphology score provides little support for a strong surrounding activity center.","The gap-based signal could be sensitive to normalization or time-window choices, so the conclusion may underestimate demand if the station serves short-trip or non-subway mobility patterns.","{""station_name"":""영등포시장"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence suggests limited hidden demand: mobility is moderate, observed subway use is also moderate-to-high, and the reconstructed hidden-demand signal is only middling. Although the mobility-minus-subway gap is positive, it is not large enough to clearly indicate strong unmet transit demand, especially for a normal station type. Temporal activity is very high, which may indicate active local movement, but the subway usage is not low enough relative to mobility to justify a high hidden-demand classification. The low visual morphology score provides little support for a strong surrounding activity center."",""risk_note"":""The gap-based signal could be sensitive to normalization or time-window choices, so the conclusion may underestimate demand if the station serves short-trip or non-subway mobility patterns.""}",structured_multimodal,gpt-5.4-mini,2525,영등포시장,
2554,상일동,images/station_tiles/satellite/2554_상일동.png,images/station_tiles/satellite/2554_상일동.png,0.4823763981344098,0.5268463730002192,0.5941116670742688,0.6905959313658822,0.5,0.3175790371408212,0.5268463730002192,diverse_living_area_hidden,2.0,low,3.0,visual,True,False,False,"The image shows a suburban edge area with extensive apartment complexes, some low-rise development, large road infrastructure, and substantial green/undeveloped parcels. This suggests local activity and commuting potential, but the morphology does not clearly indicate a strong mismatch where neighborhood mobility would be high while subway use is visibly suppressed. Based on visual evidence alone, hidden public-transit demand appears limited to modest rather than strong.","Because this is image-only, the inference may miss real commuter flows, bus reliance, or station catchment effects that are not visible from satellite imagery.","{""station_name"":""상일동"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":3,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a suburban edge area with extensive apartment complexes, some low-rise development, large road infrastructure, and substantial green/undeveloped parcels. This suggests local activity and commuting potential, but the morphology does not clearly indicate a strong mismatch where neighborhood mobility would be high while subway use is visibly suppressed. Based on visual evidence alone, hidden public-transit demand appears limited to modest rather than strong."",""risk_note"":""Because this is image-only, the inference may miss real commuter flows, bus reliance, or station catchment effects that are not visible from satellite imagery.""}",image_only,gpt-5.4-mini,2554,상일동,
2819,문정,images/station_tiles/satellite/2819_문정.png,images/station_tiles/satellite/2819_문정.png,0.4855340133326956,0.5849222003068157,0.5711544079722336,0.9089581171199281,0.21153846153846154,0.2832415604523063,0.5849222003068157,diverse_living_area_hidden,2.0,low,4.0,mobility_subway,False,True,True,"The station shows some mismatch between mobility demand and subway activity, but the observed subway activity is not especially low relative to mobility, and the mobility-minus-subway gap is only moderate. The temporal activity score is very high, suggesting active usage over time, but the low visual morphology score and the station profile do not strongly indicate a large hidden transit market. Overall, the evidence points to limited hidden demand rather than a clear high-demand/subway-underuse mismatch.","This inference is limited because the decision relies only on station-level scores, and the meaning of the hidden gap metric may not fully capture local transit spillover or time-of-day effects.","{""station_name"":""문정"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows some mismatch between mobility demand and subway activity, but the observed subway activity is not especially low relative to mobility, and the mobility-minus-subway gap is only moderate. The temporal activity score is very high, suggesting active usage over time, but the low visual morphology score and the station profile do not strongly indicate a large hidden transit market. Overall, the evidence points to limited hidden demand rather than a clear high-demand/subway-underuse mismatch."",""risk_note"":""This inference is limited because the decision relies only on station-level scores, and the meaning of the hidden gap metric may not fully capture local transit spillover or time-of-day effects.""}",tabular_only,gpt-5.4-mini,2819,문정,
326,압구정,images/station_tiles/satellite/326_압구정.png,images/station_tiles/satellite/326_압구정.png,0.6170193248822405,0.03857111549419242,0.5884440392725249,0.7708937664894996,0.25,0.2637392311917464,0.03857111549419242,normal,2.0,low,2.0,visual,True,False,False,"The image shows a very dense riverside residential district with large apartment complexes, gridded streets, and major road/bridge connections, which suggests substantial local activity. However, the station area itself appears to be a well-served urban neighborhood rather than an obviously transit-poor area with a strong mismatch between demand and subway access. Because there is no direct evidence of low observed subway usage in the image-only input, hidden public-transit demand is only weakly supported.","This inference is limited by the lack of actual mobility and subway-ridership data, so visual density may be overread as unmet transit demand.","{""station_name"":""압구정"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a very dense riverside residential district with large apartment complexes, gridded streets, and major road/bridge connections, which suggests substantial local activity. However, the station area itself appears to be a well-served urban neighborhood rather than an obviously transit-poor area with a strong mismatch between demand and subway access. Because there is no direct evidence of low observed subway usage in the image-only input, hidden public-transit demand is only weakly supported."",""risk_note"":""This inference is limited by the lack of actual mobility and subway-ridership data, so visual density may be overread as unmet transit demand.""}",image_only,gpt-5.4-mini,326,압구정,
2815,잠실(송파구청),images/station_tiles/satellite/2815_잠실(송파구청).png,images/station_tiles/satellite/2815_잠실(송파구청).png,0.4708692065926567,0.584045584045584,0.5649395927621262,0.8829228734339316,0.057692307692307696,0.2844703493201392,0.584045584045584,normal,2.0,low,4.0,mixed,False,True,True,"The station shows some latent-demand signals because the mobility-minus-subway gap is positive and the hidden gap score is moderately elevated, while temporal activity is very high. However, observed subway activity is also relatively high and exceeds the mobility demand score, so the mismatch is not strong enough to indicate clear hidden public-transit demand. Overall, this looks more like an active station with normal-to-moderate unmet demand rather than a strong hidden-demand case.","This inference is limited by station-level aggregates only, so local land use, transfers, and non-subway transit options could change the interpretation.","{
  ""station_name"": ""잠실(송파구청)"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows some latent-demand signals because the mobility-minus-subway gap is positive and the hidden gap score is moderately elevated, while temporal activity is very high. However, observed subway activity is also relatively high and exceeds the mobility demand score, so the mismatch is not strong enough to indicate clear hidden public-transit demand. Overall, this looks more like an active station with normal-to-moderate unmet demand rather than a strong hidden-demand case."",
  ""risk_note"": ""This inference is limited by station-level aggregates only, so local land use, transfers, and non-subway transit options could change the interpretation.""
}",tabular_only,gpt-5.4-mini,2815,잠실(송파구청),
341,경찰병원,images/station_tiles/satellite/341_경찰병원.png,images/station_tiles/satellite/341_경찰병원.png,0.4183075246263106,0.04185842647381109,0.5673778002056256,0.9207576448420149,0.1346153846153846,0.3380928777541145,0.04185842647381109,normal,2.0,low,2.0,visual,True,False,False,"The image shows a dense residential fabric with many low- to mid-rise buildings, local streets, and some institutional/open parcels, which suggests neighborhood activity and some transit need. However, there is no direct evidence here of unusually strong mobility demand or a clear mismatch with subway usage, so hidden demand cannot be strongly inferred from the image alone. The area looks urban, but urban form by itself is not enough to conclude latent public-transit demand.","Because this is image-only, the assessment may understate or overstate demand by missing actual ridership patterns, land use mix, and time-of-day activity.","{""station_name"":""경찰병원"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a dense residential fabric with many low- to mid-rise buildings, local streets, and some institutional/open parcels, which suggests neighborhood activity and some transit need. However, there is no direct evidence here of unusually strong mobility demand or a clear mismatch with subway usage, so hidden demand cannot be strongly inferred from the image alone. The area looks urban, but urban form by itself is not enough to conclude latent public-transit demand."",""risk_note"":""Because this is image-only, the assessment may understate or overstate demand by missing actual ridership patterns, land use mix, and time-of-day activity.""}",image_only,gpt-5.4-mini,341,경찰병원,
2815,잠실(송파구청),images/station_tiles/satellite/2815_잠실(송파구청).png,images/station_tiles/satellite/2815_잠실(송파구청).png,0.4708692065926567,0.584045584045584,0.5649395927621262,0.8829228734339316,0.057692307692307696,0.2844703493201392,0.584045584045584,normal,2.0,low,2.0,visual,True,False,False,"The image shows a very dense urban core with large buildings, major road corridors, and a prominent park/riverfront setting, which suggests substantial local activity and trip generation. However, based on imagery alone there is no clear sign of a strong mismatch between neighborhood mobility demand and subway usage, and this station area is plausibly already well served by transit. With no direct mobility or ridership evidence, hidden demand appears more likely low than high.","This is a morphology-only inference, so any conclusion about hidden transit demand is uncertain and may be biased by assuming density implies travel demand.","{
  ""station_name"": ""잠실(송파구청)"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 2,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The image shows a very dense urban core with large buildings, major road corridors, and a prominent park/riverfront setting, which suggests substantial local activity and trip generation. However, based on imagery alone there is no clear sign of a strong mismatch between neighborhood mobility demand and subway usage, and this station area is plausibly already well served by transit. With no direct mobility or ridership evidence, hidden demand appears more likely low than high."",
  ""risk_note"": ""This is a morphology-only inference, so any conclusion about hidden transit demand is uncertain and may be biased by assuming density implies travel demand.""
}",image_only,gpt-5.4-mini,2815,잠실(송파구청),
2815,잠실(송파구청),images/station_tiles/satellite/2815_잠실(송파구청).png,images/station_tiles/satellite/2815_잠실(송파구청).png,0.4708692065926567,0.584045584045584,0.5649395927621262,0.8829228734339316,0.057692307692307696,0.2844703493201392,0.584045584045584,normal,2.0,low,4.0,mixed,True,True,True,"The station area shows strong surrounding urban development and major activity nodes, but the observed subway activity is not low relative to mobility demand, so the mismatch that would indicate hidden demand is limited. The mobility-minus-subway gap and hidden gap are positive, and temporal activity is very high, suggesting active use patterns, yet the subway score (0.584) exceeds the mobility score (0.471), which weakens the hidden-demand case. Visually, the area looks dense and highly connected, but the visual morphology score is very low, so the image does not strongly support additional unserved transit demand.",The inference is uncertain because the visual signal is coarse and the station-level scores may not fully capture short-range pedestrian flows or transfer effects.,"{""station_name"":""잠실(송파구청)"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station area shows strong surrounding urban development and major activity nodes, but the observed subway activity is not low relative to mobility demand, so the mismatch that would indicate hidden demand is limited. The mobility-minus-subway gap and hidden gap are positive, and temporal activity is very high, suggesting active use patterns, yet the subway score (0.584) exceeds the mobility score (0.471), which weakens the hidden-demand case. Visually, the area looks dense and highly connected, but the visual morphology score is very low, so the image does not strongly support additional unserved transit demand."",""risk_note"":""The inference is uncertain because the visual signal is coarse and the station-level scores may not fully capture short-range pedestrian flows or transfer effects.""}",naive_multimodal,gpt-5.4-mini,2815,잠실(송파구청),
4114,국회의사당,images/station_tiles/satellite/4114_국회의사당.png,images/station_tiles/satellite/4114_국회의사당.png,0.408058783570596,0.8687267148805611,0.5474614619221216,0.6632045601897797,0.19230769230769232,0.3178477161326796,0.8687267148805611,directional_mismatch,2.0,low,4.0,mixed,True,True,True,"The evidence does not strongly support hidden public-transit demand: mobility is moderate (0.41) but observed subway use is already high (0.87), which weakens the mismatch argument. The hidden-gap signal is only moderate, and the positive gap is not large enough to indicate substantial latent demand. Temporal activity is moderately elevated, suggesting some demand variation over time, but the low visual morphology score does not indicate an urban form that would typically conceal strong unmet transit need. Overall, this looks more like an area with already well-captured subway demand than one with significant hidden demand.","The inference may be biased by relying on aggregate scores; without corridor-level land use and service-frequency context, a moderate gap could still mask localized unmet demand.","{""station_name"":""국회의사당"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence does not strongly support hidden public-transit demand: mobility is moderate (0.41) but observed subway use is already high (0.87), which weakens the mismatch argument. The hidden-gap signal is only moderate, and the positive gap is not large enough to indicate substantial latent demand. Temporal activity is moderately elevated, suggesting some demand variation over time, but the low visual morphology score does not indicate an urban form that would typically conceal strong unmet transit need. Overall, this looks more like an area with already well-captured subway demand than one with significant hidden demand."",""risk_note"":""The inference may be biased by relying on aggregate scores; without corridor-level land use and service-frequency context, a moderate gap could still mask localized unmet demand.""}",structured_multimodal,gpt-5.4-mini,4114,국회의사당,
4114,국회의사당,images/station_tiles/satellite/4114_국회의사당.png,images/station_tiles/satellite/4114_국회의사당.png,0.408058783570596,0.8687267148805611,0.5474614619221216,0.6632045601897797,0.19230769230769232,0.3178477161326796,0.8687267148805611,directional_mismatch,2.0,low,3.0,visual,True,False,False,"The image shows a major civic/commercial district near a river with large institutional buildings, roads, and rail corridors, which suggests some trip activity, but it also appears to be a strongly transit- and infrastructure-oriented area rather than a place with clearly concealed unmet demand. From visual morphology alone, there is no clear sign of a dense residential neighborhood or large pedestrian-generating land use that would strongly indicate hidden public-transit demand beyond what existing subway access would likely serve.","Because this is image-only, the inference may be biased by land-use appearance and cannot verify actual subway ridership or unmet demand.","{""station_name"":""국회의사당"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":3,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a major civic/commercial district near a river with large institutional buildings, roads, and rail corridors, which suggests some trip activity, but it also appears to be a strongly transit- and infrastructure-oriented area rather than a place with clearly concealed unmet demand. From visual morphology alone, there is no clear sign of a dense residential neighborhood or large pedestrian-generating land use that would strongly indicate hidden public-transit demand beyond what existing subway access would likely serve."",""risk_note"":""Because this is image-only, the inference may be biased by land-use appearance and cannot verify actual subway ridership or unmet demand.""}",image_only,gpt-5.4-mini,4114,국회의사당,
4114,국회의사당,images/station_tiles/satellite/4114_국회의사당.png,images/station_tiles/satellite/4114_국회의사당.png,0.408058783570596,0.8687267148805611,0.5474614619221216,0.6632045601897797,0.19230769230769232,0.3178477161326796,0.8687267148805611,directional_mismatch,2.0,low,4.0,mobility_subway,False,True,True,"The station shows only limited hidden-demand signals: mobility demand is moderate but observed subway activity is already very high, which weakens the case for suppressed transit usage. The mobility-minus-subway gap is positive, but the station’s directional_mismatch profile and high subway activity suggest the apparent mismatch is not large enough to indicate strong latent demand. Temporal activity is moderately elevated, supporting some background activity, but the low visual morphology score does not add evidence for unmet transit need.",This inference is limited by station-level aggregates and may miss localized peaks or non-subway travel patterns that could alter the true demand picture.,"{
  ""station_name"": ""국회의사당"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows only limited hidden-demand signals: mobility demand is moderate but observed subway activity is already very high, which weakens the case for suppressed transit usage. The mobility-minus-subway gap is positive, but the station’s directional_mismatch profile and high subway activity suggest the apparent mismatch is not large enough to indicate strong latent demand. Temporal activity is moderately elevated, supporting some background activity, but the low visual morphology score does not add evidence for unmet transit need."",
  ""risk_note"": ""This inference is limited by station-level aggregates and may miss localized peaks or non-subway travel patterns that could alter the true demand picture.""
}",tabular_only,gpt-5.4-mini,4114,국회의사당,
2546,아차산(어린이대공원후문),images/station_tiles/satellite/2546_아차산(어린이대공원후문).png,images/station_tiles/satellite/2546_아차산(어린이대공원후문).png,0.451104428666314,0.5250931404777559,0.5462816139297281,0.7679993800653057,0.3269230769230769,0.2723051463596229,0.5250931404777559,normal,2.0,low,3.0,mixed,False,True,True,"The station shows moderate mobility demand but observed subway activity is also moderate, so the mismatch is not strong enough to indicate substantial hidden demand. The positive mobility-minus-subway gap and high temporal activity suggest some under-captured usage at certain times, but the overall hidden gap is only moderate and the station is classified as normal. With no visual evidence to rely on, the case for hidden public-transit demand remains limited.","This inference is based only on station-level scores, so the apparent gap may reflect measurement noise, temporal effects, or non-transit movement rather than true latent transit demand.","{""station_name"":""아차산(어린이대공원후문)"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":3,""primary_evidence"":""mixed"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows moderate mobility demand but observed subway activity is also moderate, so the mismatch is not strong enough to indicate substantial hidden demand. The positive mobility-minus-subway gap and high temporal activity suggest some under-captured usage at certain times, but the overall hidden gap is only moderate and the station is classified as normal. With no visual evidence to rely on, the case for hidden public-transit demand remains limited."",""risk_note"":""This inference is based only on station-level scores, so the apparent gap may reflect measurement noise, temporal effects, or non-transit movement rather than true latent transit demand.""}",tabular_only,gpt-5.4-mini,2546,아차산(어린이대공원후문),
2616,구산,images/station_tiles/satellite/2616_구산.png,images/station_tiles/satellite/2616_구산.png,0.4025729460075328,0.5404339250493096,0.5471107828892962,0.5436217521572612,0.3557692307692308,0.3241688072007402,0.5404339250493096,directional_mismatch,2.0,low,3.0,visual,True,False,False,"The satellite view shows a dense residential fabric on the right side with a hilly, constrained urban edge and limited open space, which suggests local movement demand, but there is no direct evidence here of a strong mismatch between neighborhood activity and subway use. The station area appears embedded in a mainly low-rise residential district rather than a major commercial or employment hub, so any hidden transit demand is likely modest rather than pronounced.","This is based only on morphology from a single image, so it cannot confirm actual ridership, commuting patterns, or whether the station is already well served by non-subway transit.","{""station_name"":""구산"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":3,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The satellite view shows a dense residential fabric on the right side with a hilly, constrained urban edge and limited open space, which suggests local movement demand, but there is no direct evidence here of a strong mismatch between neighborhood activity and subway use. The station area appears embedded in a mainly low-rise residential district rather than a major commercial or employment hub, so any hidden transit demand is likely modest rather than pronounced."",""risk_note"":""This is based only on morphology from a single image, so it cannot confirm actual ridership, commuting patterns, or whether the station is already well served by non-subway transit.""}",image_only,gpt-5.4-mini,2616,구산,
2550,길동,images/station_tiles/satellite/2550_길동.png,images/station_tiles/satellite/2550_길동.png,0.4084946738761736,0.5259697567389875,0.5431541446749792,0.9091746343219986,0.14423076923076922,0.3101624034503287,0.5259697567389875,normal,2.0,low,4.0,mobility_subway,False,True,True,"The station shows only modest hidden-demand signals: mobility demand is moderate but observed subway activity is also moderate, so the mismatch is not large enough to indicate strong suppressed transit usage. The mobility-minus-subway gap is positive, and the hidden gap score is above 0.5, but the visual morphology score is low and the station is marked normal, which weakens the case for substantial latent demand. The very high temporal activity score suggests lively activity over time, but without a stronger divergence from subway use this looks more like normal local activity than clear hidden public-transit demand.","This inference is limited by aggregate scores only, so temporal or spatial nuances in the station catchment could be missed and the true cause of the gap may not be transit-related.","{
  ""station_name"": ""길동"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows only modest hidden-demand signals: mobility demand is moderate but observed subway activity is also moderate, so the mismatch is not large enough to indicate strong suppressed transit usage. The mobility-minus-subway gap is positive, and the hidden gap score is above 0.5, but the visual morphology score is low and the station is marked normal, which weakens the case for substantial latent demand. The very high temporal activity score suggests lively activity over time, but without a stronger divergence from subway use this looks more like normal local activity than clear hidden public-transit demand."",
  ""risk_note"": ""This inference is limited by aggregate scores only, so temporal or spatial nuances in the station catchment could be missed and the true cause of the gap may not be transit-related.""
}",tabular_only,gpt-5.4-mini,2550,길동,
